,Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att,Yds,Tgt,Rec,Yds,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
0,Aaron Rodgers,GNB,QB,28.0,15.0,15.0,343.0,502.0,4643.0,6.0,60.0,257.0,0.0,0.0,0.0,0.0,5.0,0.0,4643.0,45.0,502.0,257.0,3.0,60.0,0.0,0.0,397.42
1,Drew Brees,NOR,QB,32.0,16.0,16.0,468.0,657.0,5476.0,14.0,21.0,86.0,0.0,0.0,0.0,0.0,1.0,1.0,5476.0,46.0,657.0,86.0,1.0,21.0,0.0,0.0,387.64
2,Ray Rice,BAL,RB,24.0,16.0,16.0,1.0,1.0,1.0,0.0,291.0,1364.0,104.0,76.0,704.0,9.26,2.0,2.0,1.0,1.0,1.0,1364.0,12.0,291.0,704.0,3.0,372.84000000000003
3,Calvin Johnson,DET,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,11.0,158.0,96.0,1681.0,17.51,1.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,1681.0,16.0,359.20000000000005
4,Cam Newton,CAR,QB,22.0,16.0,16.0,310.0,517.0,4051.0,17.0,126.0,706.0,1.0,1.0,27.0,27.0,5.0,2.0,4051.0,21.0,517.0,706.0,14.0,126.0,27.0,0.0,366.34
5,Rob Gronkowski,NWE,TE,22.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,124.0,90.0,1327.0,14.74,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1327.0,17.0,330.9
6,Tom Brady,NWE,QB,34.0,16.0,16.0,401.0,611.0,5235.0,12.0,43.0,109.0,0.0,0.0,0.0,0.0,6.0,2.0,5235.0,39.0,611.0,109.0,3.0,43.0,0.0,0.0,366.29999999999995
7,LeSean McCoy,PHI,RB,23.0,15.0,15.0,0.0,0.0,0.0,0.0,273.0,1309.0,69.0,48.0,315.0,6.56,1.0,1.0,0.0,0.0,0.0,1309.0,17.0,273.0,315.0,3.0,328.4
8,Matthew Stafford,DET,QB,23.0,16.0,16.0,421.0,663.0,5038.0,16.0,22.0,78.0,0.0,0.0,0.0,0.0,5.0,1.0,5038.0,41.0,663.0,78.0,0.0,22.0,0.0,0.0,339.32
9,Maurice Jones-Drew,JAX,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,343.0,1606.0,64.0,43.0,374.0,8.7,6.0,1.0,0.0,0.0,0.0,1606.0,8.0,343.0,374.0,3.0,305.0
10,Arian Foster,HOU,RB,25.0,13.0,13.0,0.0,0.0,0.0,0.0,278.0,1224.0,72.0,53.0,617.0,11.64,6.0,2.0,0.0,0.0,0.0,1224.0,10.0,278.0,617.0,2.0,305.1
11,Jordy Nelson,GNB,WR,26.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,68.0,1263.0,18.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0,15.0,284.3
12,Jimmy Graham,NOR,TE,25.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,99.0,1310.0,13.23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,11.0,294.0
13,Wes Welker,NWE,WR,30.0,16.0,15.0,0.0,0.0,0.0,0.0,4.0,30.0,173.0,122.0,1569.0,12.86,1.0,0.0,0.0,0.0,0.0,30.0,0.0,4.0,1569.0,9.0,335.9
14,Victor Cruz,NYG,WR,25.0,16.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,131.0,82.0,1536.0,18.73,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1536.0,9.0,287.90000000000003
15,Larry Fitzgerald,ARI,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,80.0,1411.0,17.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.0,8.0,269.1
16,Steve Smith,CAR,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,6.0,56.0,129.0,79.0,1394.0,17.65,3.0,2.0,0.0,0.0,0.0,56.0,0.0,6.0,1394.0,7.0,262.0
17,Marshawn Lynch,SEA,RB,25.0,15.0,15.0,0.0,2.0,0.0,0.0,285.0,1204.0,41.0,28.0,212.0,7.57,3.0,2.0,0.0,0.0,2.0,1204.0,12.0,285.0,212.0,1.0,243.60000000000002
18,Michael Turner,ATL,RB,29.0,16.0,15.0,0.0,0.0,0.0,0.0,301.0,1340.0,26.0,17.0,168.0,9.88,3.0,2.0,0.0,0.0,0.0,1340.0,11.0,301.0,168.0,0.0,229.8
19,Percy Harvin,MIN,WR,23.0,16.0,14.0,0.0,0.0,0.0,0.0,52.0,345.0,121.0,87.0,967.0,11.11,2.0,2.0,0.0,0.0,0.0,345.0,2.0,52.0,967.0,6.0,262.2
20,Roddy White,ATL,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,100.0,1296.0,12.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,8.0,277.6
21,Eli Manning,NYG,QB,30.0,16.0,16.0,359.0,589.0,4933.0,16.0,35.0,15.0,0.0,0.0,0.0,0.0,8.0,4.0,4933.0,29.0,589.0,15.0,1.0,35.0,0.0,0.0,280.82
22,Mike Wallace,PIT,WR,25.0,16.0,14.0,0.0,0.0,0.0,0.0,5.0,57.0,114.0,72.0,1193.0,16.57,1.0,1.0,0.0,0.0,0.0,57.0,0.0,5.0,1193.0,8.0,243.0
23,Vincent Jackson,SDG,WR,28.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,51.0,115.0,60.0,1106.0,18.43,0.0,0.0,0.0,0.0,0.0,51.0,0.0,3.0,1106.0,9.0,229.7
24,Tony Romo,DAL,QB,31.0,16.0,16.0,346.0,522.0,4184.0,10.0,22.0,46.0,0.0,0.0,0.0,0.0,7.0,3.0,4184.0,31.0,522.0,46.0,1.0,22.0,0.0,0.0,275.96000000000004
25,Matt Ryan,ATL,QB,26.0,16.0,16.0,347.0,566.0,4177.0,12.0,37.0,84.0,0.0,0.0,0.0,0.0,5.0,3.0,4177.0,29.0,566.0,84.0,2.0,37.0,0.0,0.0,273.48
26,Marques Colston,NOR,WR,28.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,80.0,1143.0,14.29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,8.0,240.3
27,Hakeem Nicks,NYG,WR,23.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,76.0,1192.0,15.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.0,7.0,237.2
28,Brandon Marshall,MIA,WR,27.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,13.0,141.0,81.0,1214.0,14.99,1.0,1.0,0.0,0.0,0.0,13.0,0.0,1.0,1214.0,6.0,237.70000000000002
29,Ryan Mathews,SDG,RB,24.0,14.0,14.0,0.0,0.0,0.0,0.0,222.0,1091.0,59.0,50.0,455.0,9.1,5.0,2.0,0.0,0.0,0.0,1091.0,6.0,222.0,455.0,0.0,236.6
30,Adrian Peterson,MIN,RB,26.0,12.0,12.0,0.0,0.0,0.0,0.0,208.0,970.0,24.0,18.0,139.0,7.72,1.0,0.0,0.0,0.0,0.0,970.0,12.0,208.0,139.0,1.0,206.9
31,Aaron Hernandez,NWE,TE,22.0,14.0,12.0,0.0,0.0,0.0,0.0,5.0,45.0,113.0,79.0,910.0,11.52,1.0,1.0,0.0,0.0,0.0,45.0,0.0,5.0,910.0,7.0,214.5
32,Michael Bush,OAK,RB,27.0,16.0,9.0,0.0,0.0,0.0,0.0,256.0,977.0,47.0,37.0,418.0,11.3,1.0,1.0,0.0,0.0,0.0,977.0,7.0,256.0,418.0,1.0,222.5
33,Darren Sproles,NOR,RB,28.0,16.0,4.0,0.0,0.0,0.0,0.0,87.0,603.0,111.0,86.0,710.0,8.26,1.0,0.0,0.0,0.0,0.0,603.0,2.0,87.0,710.0,7.0,271.3
34,A.J. Green,CIN,WR,23.0,15.0,15.0,0.0,0.0,0.0,0.0,5.0,53.0,115.0,65.0,1057.0,16.26,1.0,0.0,0.0,0.0,0.0,53.0,0.0,5.0,1057.0,7.0,218.0
35,Philip Rivers,SDG,QB,30.0,16.0,16.0,366.0,582.0,4624.0,20.0,26.0,36.0,0.0,0.0,0.0,0.0,9.0,5.0,4624.0,27.0,582.0,36.0,1.0,26.0,0.0,0.0,252.56000000000006
36,Laurent Robinson,DAL,WR,26.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,54.0,858.0,15.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.0,11.0,205.8
37,Steven Jackson,STL,RB,28.0,15.0,15.0,0.0,0.0,0.0,0.0,260.0,1145.0,58.0,42.0,333.0,7.93,2.0,1.0,0.0,0.0,0.0,1145.0,5.0,260.0,333.0,1.0,223.8
38,Nate Washington,TEN,WR,28.0,16.0,15.0,0.0,0.0,0.0,0.0,2.0,5.0,121.0,74.0,1023.0,13.82,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1023.0,7.0,224.8
39,Frank Gore,SFO,RB,28.0,16.0,15.0,0.0,0.0,0.0,0.0,282.0,1211.0,31.0,17.0,114.0,6.71,2.0,2.0,0.0,0.0,0.0,1211.0,8.0,282.0,114.0,0.0,193.5
40,Julio Jones,ATL,WR,22.0,13.0,13.0,0.0,0.0,0.0,0.0,6.0,56.0,95.0,54.0,959.0,17.76,1.0,1.0,0.0,0.0,0.0,56.0,0.0,6.0,959.0,8.0,201.5
41,Greg Jennings,GNB,WR,28.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,67.0,949.0,14.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,9.0,215.9
42,Tony Gonzalez,ATL,TE,35.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,80.0,875.0,10.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,7.0,209.5
43,Reggie Bush,MIA,RB,26.0,15.0,15.0,0.0,0.0,0.0,0.0,216.0,1086.0,52.0,43.0,296.0,6.88,4.0,2.0,0.0,0.0,0.0,1086.0,6.0,216.0,296.0,1.0,219.2
44,Dez Bryant,DAL,WR,23.0,15.0,13.0,0.0,0.0,0.0,0.0,1.0,5.0,103.0,63.0,928.0,14.73,3.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,928.0,9.0,206.3
45,Dwayne Bowe,KAN,WR,27.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,12.0,142.0,81.0,1159.0,14.31,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,1159.0,5.0,228.1
46,Jermichael Finley,GNB,TE,24.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,55.0,767.0,13.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,8.0,179.7
47,Jason Witten,DAL,TE,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,79.0,942.0,11.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.0,5.0,203.2
48,Mark Sanchez,NYJ,QB,25.0,16.0,16.0,308.0,543.0,3474.0,18.0,37.0,103.0,0.0,0.0,0.0,0.0,10.0,8.0,3474.0,26.0,543.0,103.0,6.0,37.0,0.0,0.0,237.26000000000002
49,Steve Johnson,BUF,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,76.0,1004.0,13.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,7.0,218.4
50,Fred Jackson,BUF,RB,30.0,10.0,10.0,0.0,0.0,0.0,0.0,170.0,934.0,50.0,39.0,442.0,11.33,2.0,2.0,0.0,0.0,0.0,934.0,6.0,170.0,442.0,0.0,208.60000000000002
51,Matt Forte,CHI,RB,26.0,12.0,12.0,0.0,1.0,0.0,0.0,203.0,997.0,76.0,52.0,490.0,9.42,2.0,2.0,0.0,0.0,1.0,997.0,3.0,203.0,490.0,1.0,220.7
52,Antonio Gates,SDG,TE,31.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,64.0,778.0,12.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,7.0,183.8
53,Chris Johnson,TEN,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,262.0,1047.0,79.0,57.0,418.0,7.33,3.0,1.0,0.0,0.0,0.0,1047.0,4.0,262.0,418.0,0.0,225.5
54,Beanie Wells,ARI,RB,23.0,14.0,14.0,0.0,0.0,0.0,0.0,245.0,1047.0,16.0,10.0,52.0,5.2,4.0,2.0,0.0,0.0,0.0,1047.0,10.0,245.0,52.0,0.0,175.9
55,Pierre Garcon,IND,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,4.0,28.0,134.0,70.0,947.0,13.53,2.0,2.0,0.0,0.0,0.0,28.0,0.0,4.0,947.0,6.0,199.5
56,Vernon Davis,SFO,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,-5.0,95.0,67.0,792.0,11.82,3.0,1.0,0.0,0.0,0.0,-5.0,0.0,2.0,792.0,6.0,179.7
57,Shonn Greene,NYJ,RB,26.0,16.0,15.0,0.0,0.0,0.0,0.0,253.0,1054.0,41.0,30.0,211.0,7.03,1.0,0.0,0.0,0.0,0.0,1054.0,6.0,253.0,211.0,0.0,192.5
58,Torrey Smith,BAL,WR,22.0,16.0,14.0,0.0,0.0,0.0,0.0,4.0,39.0,95.0,50.0,841.0,16.82,1.0,0.0,0.0,0.0,0.0,39.0,0.0,4.0,841.0,7.0,180.0
59,Dustin Keller,NYJ,TE,27.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,65.0,815.0,12.54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,5.0,174.5
